superkingdom	baltimore	phylum	class	order	family	subfamily	genus	species	name	tax_id
Bacteria		Bacteroidetes	Flavobacteriia	Flavobacteriales	Blattabacteriaceae	NA	Blattabacterium	NA	Blattabacterium sp. (Blaberus giganteus)	1186051
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	Peduovirinae	Hp1virus	NA	Haemophilus virus HP1	10690
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	Guernseyvirinae	Jerseyvirus	NA	Salmonella phage MA12	1868170
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	Guernseyvirinae	Jerseyvirus	NA	Salmonella phage vB_SenS-Ent2	1465618
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	Guernseyvirinae	Jerseyvirus	NA	Salmonella virus Ent1	2005695
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Pseudomonas phage phiPSA1	1500757
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Podoviridae	Autographivirinae	Phikmvvirus	NA	Pantoea virus Limelight	1985729
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Podoviridae	Autographivirinae	NA	NA	Pectobacterium phage PP16	1873958
Bacteria		Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	NA	Legionella	NA	Legionella anisa	28082
Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	Bacillus	NA	Bacillus sp. FDAARGOS_235	1839798
Bacteria		Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	NA	Chlamydia	NA	Chlamydia felis	83556
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	Yuavirus	NA	Alphaproteobacteria virus phiJl001	279383
Viruses	ssDNA viruses	NA	NA	NA	Parvoviridae	Parvovirinae	Dependoparvovirus	NA	Adeno-associated dependoparvovirus A	1511891
Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	Geobacillus	NA	Geobacillus sp. Y4.1MC1	581103
Bacteria		Planctomycetes	Phycisphaerae	Sedimentisphaerales	Sedimentisphaeraceae	NA	Sedimentisphaera	NA	Sedimentisphaera cyanobacteriorum	1940790
Bacteria		Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	NA	Borreliella	NA	Borreliella afzelii	29518
Bacteria		Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	NA	Borreliella	NA	Borreliella bissettii	64897
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	Nymbaxtervirinae	Baxtervirus	Gordonia virus Yeezy	Gordonia phage Yeezy	1821565
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Podoviridae	Autographivirinae	Kp34virus	NA	Klebsiella virus K244	1920781
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Podoviridae	Autographivirinae	Kp34virus	NA	Klebsiella virus KpV71	1980957
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	NA	NA	NA	Enterobacteria phage phi92	948870
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	NA	Pseudoalteromonas	NA	Pseudoalteromonas aliena	247523
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	NA	NA	NA	Ralstonia phage RSP15	1785960
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Podoviridae	NA	Bcep22virus	NA	Burkholderia virus Bcep22	242527
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Podoviridae	NA	Bcep22virus	NA	Burkholderia virus Bcepil02	644524
Bacteria		Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA	NA	Syntrophobacterales	213462
Bacteria		Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	NA	Caldicellulosiruptor	NA	Caldicellulosiruptor bescii	31899
Bacteria		Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	NA	Borreliella	NA	Borreliella garinii	29519
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	Pa6virus	NA	Propionibacterium phage PHL116	1647430
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	Pa6virus	NA	Propionibacterium virus Lauchelly	1982257
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	Tunavirinae	Tlsvirus	NA	Salmonella phage phSE-2	1837218
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	Tunavirinae	Tlsvirus	NA	Citrobacter virus Stevie	1540096
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	Tunavirinae	T1virus	NA	Shigella virus Shfl1	1002724
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	Tunavirinae	NA	NA	Shigella phage pSf-1	1315956
Viruses	dsDNA viruses, no RNA stage	NA	NA	NA	Polyomaviridae	NA	Betapolyomavirus	NA	Human polyomavirus 3	1891764
Bacteria		Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	NA	Mycoplasma	NA	Mycoplasma anseris	92400
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	NA	Bartonella	NA	Bartonella grahamii	33045
Bacteria		Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	NA	Chlamydia	NA	Chlamydia caviae	83557
Bacteria		Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	NA	Mycoplasma	NA	Mycoplasma pullorum	48003
Bacteria		Aquificae	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	NA	Thermovibrio	NA	Thermovibrio ammonificans	228745
Archaea		Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	NA	Methanothermococcus	NA	Methanothermococcus okinawensis	155863
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	NA	NA	NA	Bacillus phage SP-15	1792032
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	NA	NA	NA	Lactobacillus phage LfeInf	1567484
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Lactobacillus phage LfeSau	1567453
Viruses	dsDNA viruses, no RNA stage	NA	NA	NA	Mimiviridae	NA	Mimivirus	NA	Mimivirus terra2	1128151
Bacteria		Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	NA	Thermoanaerobacter	NA	Thermoanaerobacter mathranii	583357
Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	Bacillus	NA	Bacillus aryabhattai	412384
Bacteria		Cyanobacteria	NA	Nostocales	NA	NA	NA	NA	Aphanizomenonaceae	1892259
Viruses	ssRNA positive-strand viruses, no DNA stage	NA	NA	NA	Leviviridae	NA	Levivirus	NA	Escherichia virus BZ13	329853
Viruses	ssRNA positive-strand viruses, no DNA stage	NA	NA	NA	Virgaviridae	NA	Tobamovirus	NA	Tobacco mild green mosaic virus	12241
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	Peduovirinae	P2virus	NA	Escherichia phage pro147	1649239
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	T5virus	NA	Salmonella virus Stitch	1540099
Bacteria		Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	Flavobacterium	NA	Flavobacterium sp. KI723T1	408956
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Serratia phage Eta	1282995
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	Eiauvirus	NA	Edwardsiella phage eiAU-183	1391659
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	NA	Machinavirus	NA	Erwinia phage vB_EamM_Huxley	1883373
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	NA	NA	NA	Shewanella sp. phage 3/49	1458863
Bacteria		Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA	NA	Salegentibacter	143222
Archaea		Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	NA	Geoglobus	NA	Geoglobus acetivorans	565033
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	Spounavirinae	NA	NA	Lactobacillus virus LP65	298338
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Bacillus phage BCJA1c	294382
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	NA	NA	NA	Bacillus phage BM5	1755679
Bacteria		Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	NA	Spiroplasma	NA	Spiroplasma chrysopicola	216933
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Pseudomonas phage F10	347324
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	T5virus	NA	Salmonella phage NR01	1647411
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	T5virus	NA	Pectobacterium phage My1	1204539
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	T5virus	NA	Escherichia virus slur09	1982564
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	T5virus	NA	Salmonella virus SPC35	977927
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	T5virus	NA	Salmonella virus 118970sal2	1982565
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	T5virus	NA	Escherichia virus FFH1	2049893
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	T5virus	NA	Escherichia virus DT57C	1567006
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	T5virus	NA	Escherichia virus T5	10726
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	T5virus	NA	Escherichia virus EPS7	491003
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	Sap6virus	NA	Enterococcus virus VD13	1982380
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	Tevenvirinae	NA	NA	Cc31virus	1913650
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	Tevenvirinae	Cc31virus	NA	Escherichia virus CC31	1913656
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	NA	Secunda5virus	NA	Aeromonas virus Aes12	1921530
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	NA	NA	NA	Escherichia phage phAPEC8	1229753
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	Spounavirinae	NA	NA	Enterococcus phage EFLK1	1640885
Viruses	dsRNA viruses	NA	NA	NA	Picobirnaviridae	NA	Picobirnavirus	NA	Human picobirnavirus	145856
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Streptococcus virus 9871	1814957
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	Pa6virus	NA	Propionibacterium phage BruceLethal	1654740
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	Pa6virus	NA	Propionibacterium phage PHL150	1647434
Bacteria		Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	NA	Chlamydia	NA	Chlamydia muridarum	83560
Bacteria		Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	Vibrio	NA	Vibrio sp. 2521-89	2014742
Bacteria		Cyanobacteria	NA	Synechococcales	Synechococcaceae	NA	Synechococcus	NA	Synechococcus sp. WH 7803	32051
Bacteria		Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	NA	Chlamydia	NA	Chlamydia sp. H15-1957-10C	1967782
Archaea		Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	NA	Ferroglobus	NA	Ferroglobus placidus	54261
Bacteria		Spirochaetes	Spirochaetia	Leptospirales	NA	NA	NA	NA	Leptospiraceae	170
Bacteria		Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	NA	Thermotoga	NA	Thermotoga naphthophila	93930
Archaea		Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	NA	Methanocaldococcus	NA	Methanocaldococcus jannaschii	2190
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	NA	NA	NA	Shigella phage SfIV	1407493
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Thermoanaerobacterium phage THSA-485A	1126885
Bacteria		Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	NA	Thermotoga	NA	Thermotoga caldifontis	1508419
Bacteria		Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	NA	Helicobacter	NA	Helicobacter apodemus	135569
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	NA	Pseudoalteromonas	NA	Pseudoalteromonas issachenkonii	152297
Bacteria		Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	Lacinutrix	NA	Lacinutrix venerupis	1486034
Bacteria		Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	Maribacter	NA	Maribacter sp. MAR_2009_60	1250153
Bacteria		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	NA	Streptococcus	NA	Streptococcus infantis	68892
Archaea		Thaumarchaeota	NA	Nitrosopumilales	Nitrosopumilaceae	NA	Nitrosopumilus	NA	Candidatus Nitrosopumilus sediminis	1229909
Archaea		Thaumarchaeota	NA	Nitrosopumilales	Nitrosopumilaceae	NA	Nitrosopumilus	NA	Candidatus Nitrosopumilus adriaticus	1580092
Bacteria		Cyanobacteria	NA	Synechococcales	Synechococcaceae	NA	Synechococcus	NA	Synechococcus sp. CC9605	110662
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA	Psychrobacter	NA	Psychrobacter maritimus	256325
Bacteria		NA	NA	NA	NA	NA	NA	NA	uncultured bacterium AST2	1328261
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	Smoothievirus	NA	Gordonia phage Bantam	1887641
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA	Marinobacter	NA	Marinobacter sp. BSs20148	490759
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA	Alteromonas	NA	Alteromonas naphthalenivorans	715451
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Ackermannviridae	Aglimvirinae	Ag3virus	NA	Shigella virus AG3	1987994
Viruses	dsDNA viruses, no RNA stage	NA	NA	Herpesvirales	Herpesviridae	Betaherpesvirinae	Cytomegalovirus	NA	Human betaherpesvirus 5	10359
Archaea		Euryarchaeota	Thermococci	Thermococcales	NA	NA	NA	NA	Thermococcaceae	2259
Archaea		Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	NA	Haloarcula	NA	Haloarcula marismortui	2238
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Stenotrophomonas phage S1	573591
