# Constructed from biom file
#OTU ID	s4004-taxa	sW3-taxa	s3894-taxa	sW1-taxa	s3761-taxa	s4281-taxa	s3940-taxa	s3654-taxa	sW2-taxa	s3961-taxa	s3954-taxa	s3574-taxa	s3764-taxa	s3594-taxa	s4280-taxa	s3951-taxa	s3681-taxa	s3520-taxa	s3570-taxa	s3680-taxa	s4011-taxa	s3521-taxa	s3751-taxa	s3330-taxa	s3981-taxa	s3760-taxa	sS3-taxa	s3944-taxa	s4284-taxa	s3590-taxa	s3730-taxa	sE2-taxa	s3591-taxa	s3651-taxa	s3451-taxa	s3731-taxa	sE4-taxa	s3684-taxa	s3950-taxa	sS1-taxa	s3331-taxa	s3524-taxa	s3851-taxa	s3960-taxa	s4000-taxa	s4001-taxa	s3854-taxa	s3850-taxa	s3890-taxa	s4014-taxa	s3941-taxa	s3650-taxa	s3964-taxa	s3754-taxa	s4010-taxa	s3984-taxa	s3980-taxa	sE3-taxa	sS4-taxa	s3750-taxa	s3400-taxa	s3891-taxa	sE5-taxa	sS2-taxa	s3734-taxa	s3401-taxa	s3450-taxa	s3334-taxa	s3571-taxa	s3454-taxa	s3404-taxa	sE1-taxa	Consensus Lineage
717785	0.0	0.0	6.0	0.0	3.0	2.0	0.0	2.0	0.0	1.0	4.0	2.0	1.0	6.0	0.0	0.0	8.0	0.0	3.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	11.0	2.0	2.0	0.0	0.0	12.0	2.0	13.0	7.0	0.0	1.0	1.0	0.0	0.0	1.0	4.0	1.0	0.0	7.0	0.0	1.0	1.0	6.0	12.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	68.0	3.0	4.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__sp. MC1
236	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae; g__Brucella; s__ovis
773	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bartonellaceae; g__Bartonella; s__
774	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	38.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	46.0	0.0	1.0	0.0	0.0	26.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	9.0	0.0	1.0	0.0	5.0	24.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bartonellaceae; g__Bartonella; s__bacilliformis
56426	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	4.0	22.0	0.0	0.0	9.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bartonellaceae; g__Bartonella; s__clarridgeiae
332056	0.0	0.0	8.0	0.0	1.0	1.0	0.0	5.0	1.0	1.0	1.0	1.0	0.0	2.0	1.0	0.0	10.0	0.0	74.0	0.0	1.0	0.0	3.0	11.0	4.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	50.0	1.0	14.0	4.0	0.0	2.0	1.0	0.0	0.0	19.0	1.0	8.0	0.0	11.0	0.0	0.0	1.0	1.0	114.0	1.0	1.0	1.0	2.0	12.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	24.0	0.0	8.0	1.0	38.0	6.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__japonicum
165696	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__
39960	0.0	0.0	13.0	0.0	11.0	4.0	3.0	1.0	0.0	1.0	5.0	1.0	4.0	23.0	1.0	20.0	7.0	0.0	42.0	0.0	7.0	0.0	0.0	6.0	7.0	3.0	0.0	9.0	4.0	1.0	1.0	0.0	5.0	15.0	19.0	1.0	0.0	0.0	11.0	0.0	2.0	20.0	8.0	27.0	0.0	32.0	1.0	2.0	1.0	0.0	51.0	0.0	3.0	5.0	1.0	5.0	0.0	0.0	0.0	2.0	0.0	89.0	0.0	0.0	0.0	27.0	0.0	33.0	0.0	3.0	18.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Erythrobacter; s__litoralis
1084	0.0	0.0	17.0	0.0	11.0	3.0	3.0	18.0	0.0	0.0	6.0	5.0	0.0	12.0	1.0	0.0	0.0	0.0	104.0	0.0	1.0	0.0	8.0	11.0	11.0	6.0	2.0	7.0	4.0	2.0	1.0	0.0	30.0	9.0	10.0	35.0	0.0	0.0	4.0	0.0	1.0	27.0	5.0	22.0	0.0	44.0	0.0	2.0	12.0	3.0	57.0	0.0	1.0	43.0	0.0	33.0	2.0	0.0	0.0	0.0	0.0	106.0	0.0	5.0	0.0	46.0	0.0	10.0	1.0	26.0	24.0	2.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Pararhodospirillum; s__photometricum
364410	0.0	0.0	4.0	0.0	0.0	17.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	9.0	1.0	1.0	0.0	0.0	28.0	0.0	0.0	10.0	1.0	1.0	1.0	1.0	0.0	0.0	19.0	0.0	0.0	0.0	8.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	1.0	0.0	14.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Granulibacter; s__bethesdensis
53945	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	1.0	1.0	0.0	20.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Octadecabacter; s__
1217908	0.0	0.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	6.0	0.0	0.0	8.0	0.0	0.0	8.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	5.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0	1.0	0.0	3.0	2.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Octadecabacter; s__antarcticus
911045	0.0	0.0	6.0	0.0	15.0	18.0	5.0	1.0	0.0	1.0	3.0	1.0	2.0	10.0	8.0	0.0	1.0	0.0	33.0	0.0	1.0	0.0	0.0	1.0	11.0	1.0	1.0	0.0	18.0	4.0	0.0	0.0	7.0	8.0	6.0	2.0	0.0	2.0	0.0	2.0	5.0	5.0	5.0	5.0	1.0	15.0	1.0	0.0	6.0	1.0	2.0	2.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	1.0	4.0	7.0	0.0	14.0	1.0	8.0	2.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Pseudovibrio; s__sp. FO-BEG1
60890	0.0	0.0	5.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	34.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	7.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	12.0	4.0	2.0	4.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Phaeobacter; s__gallaeciensis
74318	0.0	0.0	20.0	0.0	8.0	8.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	6.0	0.0	2.0	8.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	8.0	1.0	9.0	0.0	0.0	2.0	2.0	0.0	2.0	14.0	1.0	0.0	0.0	17.0	1.0	1.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	9.0	5.0	22.0	1.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae; g__Maricaulis; s__maris
786	0.0	0.0	35.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia; s__akari
33991	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia; s__montanensis
944	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Anaplasmataceae; g__Ehrlichia; s__canis
953	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	39.0	0.0	0.0	6.0	0.0	0.0	31.0	1.0	1.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Anaplasmataceae; g__Wolbachia; s__
80849	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	55.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Anaplasmataceae; g__Wolbachia; s__endosymbiont of Brugia malayi
770	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Anaplasmataceae; g__Anaplasma; s__marginale
155892	0.0	0.0	7.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	10.0	2.0	0.0	1.0	0.0	210.0	0.0	1.0	0.0	14.0	14.0	6.0	0.0	0.0	1.0	9.0	3.0	0.0	2.0	48.0	0.0	13.0	0.0	0.0	5.0	3.0	0.0	5.0	50.0	1.0	1.0	0.0	18.0	2.0	3.0	1.0	5.0	76.0	0.0	0.0	2.0	3.0	37.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	2.0	5.0	28.0	1.0	100.0	0.0	15.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter; s__vibrioides
78587	0.0	0.0	3.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	2.0	6.0	0.0	8.0	0.0	0.0	1.0	0.0	99.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	9.0	1.0	14.0	0.0	0.0	1.0	1.0	0.0	0.0	14.0	0.0	1.0	0.0	13.0	0.0	2.0	6.0	1.0	0.0	0.0	0.0	1.0	1.0	5.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	19.0	10.0	6.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Asticcacaulis; s__excentricus
119977	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	5.0	17.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Acidithiobacillia; o__Acidithiobacillales; f__Acidithiobacillaceae; g__Acidithiobacillus; s__
81850	0.0	0.0	146.0	0.0	1.0	1.0	2.0	6.0	0.0	0.0	0.0	2.0	0.0	158.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	1.0	19.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	271.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__
1243	0.0	0.0	38.0	0.0	21.0	9.0	7.0	8.0	0.0	11.0	91.0	32.0	5.0	334.0	0.0	1.0	36.0	0.0	0.0	0.0	10.0	0.0	35.0	36.0	0.0	1.0	2.0	3.0	7.0	6.0	2.0	0.0	181.0	70.0	16.0	11.0	0.0	1.0	2.0	0.0	22.0	5.0	1.0	10.0	0.0	6.0	1.0	2.0	1.0	7.0	2.0	0.0	3.0	33.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	43.0	0.0	0.0	10.0	1.0	0.0	191.0	0.0	7.0	10.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
136609	0.0	0.0	2.0	0.0	12.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	10.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	59.0	13.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__kimchii
979982	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	22.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__sp. C2
1247	0.0	0.0	14.0	0.0	3.0	9.0	0.0	19.0	0.0	0.0	0.0	1.0	18.0	5.0	2.0	0.0	28.0	0.0	3.0	0.0	5.0	0.0	21.0	2.0	15.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	3.0	33.0	7.0	3.0	0.0	3.0	0.0	0.0	5.0	9.0	0.0	1.0	0.0	38.0	0.0	0.0	0.0	1.0	4.0	1.0	1.0	4.0	1.0	10.0	0.0	0.0	0.0	1.0	0.0	19.0	0.0	1.0	4.0	0.0	0.0	37.0	1.0	15.0	9.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Oenococcus; s__oeni
1390	0.0	0.0	12.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	8.0	0.0	4.0	4.0	1.0	52.0	0.0	0.0	0.0	6.0	12.0	1.0	2.0	0.0	1.0	0.0	2.0	1.0	3.0	0.0	0.0	2.0	25.0	6.0	11.0	0.0	7.0	1.0	0.0	31.0	16.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	3.0	3.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	17.0	12.0	5.0	6.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__amyloliquefaciens
492670	0.0	0.0	4.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	3.0	0.0	0.0	11.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	6.0	1.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__velezensis
86665	0.0	0.0	17.0	0.0	4.0	6.0	0.0	63.0	0.0	0.0	2.0	15.0	6.0	37.0	1.0	0.0	49.0	0.0	2.0	0.0	5.0	14.0	34.0	7.0	18.0	4.0	2.0	2.0	7.0	1.0	2.0	0.0	21.0	42.0	6.0	16.0	0.0	6.0	5.0	0.0	11.0	20.0	0.0	1.0	0.0	30.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	2.0	1.0	25.0	0.0	0.0	0.0	2.0	0.0	33.0	0.0	6.0	25.0	4.0	0.0	22.0	17.0	5.0	34.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__halodurans
79885	0.0	0.0	13.0	0.0	20.0	1.0	2.0	10.0	0.0	5.0	66.0	13.0	17.0	51.0	2.0	0.0	43.0	0.0	0.0	0.0	6.0	47.0	10.0	4.0	1.0	4.0	2.0	10.0	12.0	4.0	1.0	0.0	23.0	30.0	16.0	17.0	1.0	20.0	1.0	1.0	11.0	9.0	3.0	8.0	0.0	28.0	0.0	3.0	1.0	5.0	21.0	8.0	2.0	13.0	1.0	1.0	0.0	0.0	1.0	6.0	0.0	44.0	0.0	0.0	10.0	1.0	0.0	106.0	5.0	11.0	6.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__pseudofirmus
581103	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus; s__sp. Y4.1MC1
1345697	0.0	0.0	5.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	2.0	16.0	0.0	8.0	0.0	30.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	4.0	2.0	0.0	1.0	3.0	1.0	0.0	0.0	3.0	0.0	9.0	55.0	0.0	3.0	9.0	0.0	2.0	10.0	1.0	1.0	0.0	30.0	0.0	0.0	1.0	0.0	21.0	0.0	1.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	1.0	6.0	0.0	18.0	3.0	12.0	8.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus; s__sp. JF8
691437	0.0	0.0	4.0	0.0	0.0	3.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	39.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus; s__sp. C56-T3
1233873	0.0	0.0	3.0	0.0	13.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus; s__sp. GHH01
